Entity,Code,Date,Daily new confirmed cases of COVID-19,Daily new confirmed deaths due to COVID-19
Azerbaijan,AZE,2020-11-25,3469,30
Azerbaijan,AZE,2020-11-26,3705,32
Azerbaijan,AZE,2020-11-27,3712,35
Azerbaijan,AZE,2020-11-28,4212,32
Azerbaijan,AZE,2020-11-29,4170,38
Azerbaijan,AZE,2020-11-30,2981,31
Azerbaijan,AZE,2020-12-01,4426,41
Azerbaijan,AZE,2020-12-02,3942,37
Azerbaijan,AZE,2020-12-03,4189,40
Azerbaijan,AZE,2020-12-04,4267,41
Azerbaijan,AZE,2020-12-05,4323,42
Azerbaijan,AZE,2020-12-06,4356,39
Azerbaijan,AZE,2020-12-07,3086,43
Azerbaijan,AZE,2020-12-08,4387,38
Azerbaijan,AZE,2020-12-09,4403,42
Bahamas,BHS,2020-01-23,0,0
Bahamas,BHS,2020-01-24,0,0
Bahamas,BHS,2020-01-25,0,0
Bahamas,BHS,2020-01-26,0,0
Bahamas,BHS,2020-01-27,0,0
Bahamas,BHS,2020-01-28,0,0
Bahamas,BHS,2020-01-29,0,0
Bahamas,BHS,2020-01-30,0,0
Bahamas,BHS,2020-01-31,0,0
Bahamas,BHS,2020-02-01,0,0
Bahamas,BHS,2020-02-02,0,0
Bahamas,BHS,2020-02-03,0,0
Bahamas,BHS,2020-02-04,0,0
Bahamas,BHS,2020-02-05,0,0
Bahamas,BHS,2020-02-06,0,0
Bahamas,BHS,2020-02-07,0,0
Bahamas,BHS,2020-02-08,0,0
Bahamas,BHS,2020-02-09,0,0
Bahamas,BHS,2020-02-10,0,0
Bahamas,BHS,2020-02-11,0,0
Bahamas,BHS,2020-02-12,0,0
Bahamas,BHS,2020-02-13,0,0
Bahamas,BHS,2020-02-14,0,0
Bahamas,BHS,2020-02-15,0,0
Bahamas,BHS,2020-02-16,0,0
Bahamas,BHS,2020-02-17,0,0
Bahamas,BHS,2020-02-18,0,0
Bahamas,BHS,2020-02-19,0,0
Bahamas,BHS,2020-02-20,0,0
Bahamas,BHS,2020-02-21,0,0
Bahamas,BHS,2020-02-22,0,0
Bahamas,BHS,2020-02-23,0,0
Bahamas,BHS,2020-02-24,0,0
Bahamas,BHS,2020-02-25,0,0
Bahamas,BHS,2020-02-26,0,0
Bahamas,BHS,2020-02-27,0,0
Bahamas,BHS,2020-02-28,0,0
Bahamas,BHS,2020-02-29,0,0
Bahamas,BHS,2020-03-01,0,0
Bahamas,BHS,2020-03-02,0,0
Bahamas,BHS,2020-03-03,0,0
Bahamas,BHS,2020-03-04,0,0
Bahamas,BHS,2020-03-05,0,0
Bahamas,BHS,2020-03-06,0,0
Bahamas,BHS,2020-03-07,0,0
Bahamas,BHS,2020-03-08,0,0
Bahamas,BHS,2020-03-09,0,0
Bahamas,BHS,2020-03-10,0,0
Bahamas,BHS,2020-03-11,0,0
Bahamas,BHS,2020-03-12,0,0
Bahamas,BHS,2020-03-13,0,0
Bahamas,BHS,2020-03-14,0,0
Bahamas,BHS,2020-03-15,0,0
Bahamas,BHS,2020-03-16,1,0
Bahamas,BHS,2020-03-17,0,0
Bahamas,BHS,2020-03-18,0,0
Bahamas,BHS,2020-03-19,2,0
Bahamas,BHS,2020-03-20,0,0
Bahamas,BHS,2020-03-21,1,0
Bahamas,BHS,2020-03-22,0,0
Bahamas,BHS,2020-03-23,0,0
Bahamas,BHS,2020-03-24,1,0
Bahamas,BHS,2020-03-25,0,0
Bahamas,BHS,2020-03-26,4,0
Bahamas,BHS,2020-03-27,1,0
Bahamas,BHS,2020-03-28,0,0
Bahamas,BHS,2020-03-29,1,0
Bahamas,BHS,2020-03-30,3,0
Bahamas,BHS,2020-03-31,0,0
Bahamas,BHS,2020-04-01,7,1
Bahamas,BHS,2020-04-02,3,0
Bahamas,BHS,2020-04-03,0,0
Bahamas,BHS,2020-04-04,4,3
Bahamas,BHS,2020-04-05,0,0
Bahamas,BHS,2020-04-06,1,1
Bahamas,BHS,2020-04-07,4,1
Bahamas,BHS,2020-04-08,7,1
Bahamas,BHS,2020-04-09,1,1
Bahamas,BHS,2020-04-10,1,0
Bahamas,BHS,2020-04-11,4,0
Bahamas,BHS,2020-04-12,0,0
Bahamas,BHS,2020-04-13,1,0
Bahamas,BHS,2020-04-14,2,0
Bahamas,BHS,2020-04-15,0,0
Bahamas,BHS,2020-04-16,4,0
Bahamas,BHS,2020-04-17,1,1
Bahamas,BHS,2020-04-18,1,0
Bahamas,BHS,2020-04-19,0,0
Bahamas,BHS,2020-04-20,5,0
Bahamas,BHS,2020-04-21,5,0
Bahamas,BHS,2020-04-22,0,0
Bahamas,BHS,2020-04-23,7,2
Bahamas,BHS,2020-04-24,1,0
Bahamas,BHS,2020-04-25,5,0
Bahamas,BHS,2020-04-26,2,0
Bahamas,BHS,2020-04-27,0,0
Bahamas,BHS,2020-04-28,0,0
Bahamas,BHS,2020-04-29,0,0
Bahamas,BHS,2020-04-30,1,0
Bahamas,BHS,2020-05-01,0,0
Bahamas,BHS,2020-05-02,2,0
Bahamas,BHS,2020-05-03,0,0
Bahamas,BHS,2020-05-04,0,0
Bahamas,BHS,2020-05-05,6,0
Bahamas,BHS,2020-05-06,3,0
Bahamas,BHS,2020-05-07,0,0
Bahamas,BHS,2020-05-08,0,0
Bahamas,BHS,2020-05-09,0,0
Bahamas,BHS,2020-05-10,0,0
Bahamas,BHS,2020-05-11,1,0
Bahamas,BHS,2020-05-12,0,0
Bahamas,BHS,2020-05-13,1,0
Bahamas,BHS,2020-05-14,2,0
Bahamas,BHS,2020-05-15,0,0
Bahamas,BHS,2020-05-16,0,0
Bahamas,BHS,2020-05-17,0,0
Bahamas,BHS,2020-05-18,0,0
Bahamas,BHS,2020-05-19,0,0
Bahamas,BHS,2020-05-20,1,0
Bahamas,BHS,2020-05-21,0,0
Bahamas,BHS,2020-05-22,0,0
Bahamas,BHS,2020-05-23,3,0
Bahamas,BHS,2020-05-24,0,0
Bahamas,BHS,2020-05-25,0,0
Bahamas,BHS,2020-05-26,0,0
Bahamas,BHS,2020-05-27,0,0
Bahamas,BHS,2020-05-28,1,0
Bahamas,BHS,2020-05-29,1,0
Bahamas,BHS,2020-05-30,0,0
Bahamas,BHS,2020-05-31,0,0
Bahamas,BHS,2020-06-01,0,0
Bahamas,BHS,2020-06-02,0,0
Bahamas,BHS,2020-06-03,0,0
Bahamas,BHS,2020-06-04,0,0
Bahamas,BHS,2020-06-05,0,0
Bahamas,BHS,2020-06-06,1,0
Bahamas,BHS,2020-06-07,0,0
Bahamas,BHS,2020-06-08,0,0
Bahamas,BHS,2020-06-09,0,0
Bahamas,BHS,2020-06-10,0,0
Bahamas,BHS,2020-06-11,0,0
Bahamas,BHS,2020-06-12,0,0
Bahamas,BHS,2020-06-13,0,0
Bahamas,BHS,2020-06-14,0,0
Bahamas,BHS,2020-06-15,0,0
Bahamas,BHS,2020-06-16,1,0
Bahamas,BHS,2020-06-17,0,0
Bahamas,BHS,2020-06-18,0,0
Bahamas,BHS,2020-06-19,0,0
Bahamas,BHS,2020-06-20,0,0
Bahamas,BHS,2020-06-21,0,0
Bahamas,BHS,2020-06-22,0,0
Bahamas,BHS,2020-06-23,0,0
Bahamas,BHS,2020-06-24,0,0
Bahamas,BHS,2020-06-25,0,0
Bahamas,BHS,2020-06-26,0,0
Bahamas,BHS,2020-06-27,0,0
Bahamas,BHS,2020-06-28,0,0
Bahamas,BHS,2020-06-29,0,0
Bahamas,BHS,2020-06-30,0,0
Bahamas,BHS,2020-07-01,0,0
Bahamas,BHS,2020-07-02,0,0
Bahamas,BHS,2020-07-03,0,0
Bahamas,BHS,2020-07-04,0,0
Bahamas,BHS,2020-07-05,0,0
Bahamas,BHS,2020-07-06,0,0
Bahamas,BHS,2020-07-07,0,0
Bahamas,BHS,2020-07-08,2,0
Bahamas,BHS,2020-07-09,1,0
Bahamas,BHS,2020-07-10,1,0
Bahamas,BHS,2020-07-11,3,0
Bahamas,BHS,2020-07-12,0,0
Bahamas,BHS,2020-07-13,2,0
Bahamas,BHS,2020-07-14,3,0
Bahamas,BHS,2020-07-15,3,0
Bahamas,BHS,2020-07-16,5,0
Bahamas,BHS,2020-07-17,5,0
Bahamas,BHS,2020-07-18,9,0
Bahamas,BHS,2020-07-19,15,0
Bahamas,BHS,2020-07-20,21,0
Bahamas,BHS,2020-07-21,20,0
Bahamas,BHS,2020-07-22,25,0
Bahamas,BHS,2020-07-23,55,0
Bahamas,BHS,2020-07-24,42,0
Bahamas,BHS,2020-07-25,10,0
Bahamas,BHS,2020-07-26,16,0
Bahamas,BHS,2020-07-27,40,0
Bahamas,BHS,2020-07-28,65,0
Bahamas,BHS,2020-07-29,37,0
Bahamas,BHS,2020-07-30,24,3
Bahamas,BHS,2020-07-31,66,0
Bahamas,BHS,2020-08-01,25,0
Bahamas,BHS,2020-08-02,49,0
Bahamas,BHS,2020-08-03,31,0
Bahamas,BHS,2020-08-04,36,0
Bahamas,BHS,2020-08-05,36,0
Bahamas,BHS,2020-08-06,10,0
Bahamas,BHS,2020-08-07,69,0
Bahamas,BHS,2020-08-08,48,0
Bahamas,BHS,2020-08-09,20,1
Bahamas,BHS,2020-08-10,47,0
Bahamas,BHS,2020-08-11,44,0
Bahamas,BHS,2020-08-12,47,0
Bahamas,BHS,2020-08-13,53,0
Bahamas,BHS,2020-08-14,30,2
Bahamas,BHS,2020-08-15,133,0
Bahamas,BHS,2020-08-16,63,1
Bahamas,BHS,2020-08-17,14,1
Bahamas,BHS,2020-08-18,95,1
Bahamas,BHS,2020-08-19,107,2
Bahamas,BHS,2020-08-20,79,1
Bahamas,BHS,2020-08-21,93,4
Bahamas,BHS,2020-08-22,62,0
Bahamas,BHS,2020-08-23,19,2
Bahamas,BHS,2020-08-24,14,15
Bahamas,BHS,2020-08-25,15,2
Bahamas,BHS,2020-08-26,110,2
Bahamas,BHS,2020-08-27,97,0
Bahamas,BHS,2020-08-28,37,2
Bahamas,BHS,2020-08-29,78,0
Bahamas,BHS,2020-08-30,32,0
Bahamas,BHS,2020-08-31,50,0
Bahamas,BHS,2020-09-01,59,0
Bahamas,BHS,2020-09-02,61,0
Bahamas,BHS,2020-09-03,49,0
Bahamas,BHS,2020-09-04,0,0
Bahamas,BHS,2020-09-05,90,5
Bahamas,BHS,2020-09-06,30,1
Bahamas,BHS,2020-09-07,40,2
Bahamas,BHS,2020-09-08,39,1
Bahamas,BHS,2020-09-09,136,4
Bahamas,BHS,2020-09-10,0,0
Bahamas,BHS,2020-09-11,93,2
Bahamas,BHS,2020-09-12,114,2
Bahamas,BHS,2020-09-13,0,0
Bahamas,BHS,2020-09-14,80,1
Bahamas,BHS,2020-09-15,24,1
Bahamas,BHS,2020-09-16,55,0
Bahamas,BHS,2020-09-17,90,0
Bahamas,BHS,2020-09-18,0,0
Bahamas,BHS,2020-09-19,37,4
Bahamas,BHS,2020-09-20,101,1
Bahamas,BHS,2020-09-21,103,1
Bahamas,BHS,2020-09-22,49,2
Bahamas,BHS,2020-09-23,151,3
Bahamas,BHS,2020-09-24,81,6
Bahamas,BHS,2020-09-25,91,3
Bahamas,BHS,2020-09-26,0,0
Bahamas,BHS,2020-09-27,48,0
Bahamas,BHS,2020-09-28,0,0
Bahamas,BHS,2020-09-29,65,2
Bahamas,BHS,2020-09-30,220,5
Bahamas,BHS,2020-10-01,0,0
Bahamas,BHS,2020-10-02,97,0
Bahamas,BHS,2020-10-03,112,0
Bahamas,BHS,2020-10-04,77,0
Bahamas,BHS,2020-10-05,43,0
Bahamas,BHS,2020-10-06,107,4
Bahamas,BHS,2020-10-07,154,2
Bahamas,BHS,2020-10-08,0,0
Bahamas,BHS,2020-10-09,0,0
Bahamas,BHS,2020-10-10,310,4
Bahamas,BHS,2020-10-11,55,1
Bahamas,BHS,2020-10-12,85,1
Bahamas,BHS,2020-10-13,0,0
Bahamas,BHS,2020-10-14,28,1
Bahamas,BHS,2020-10-15,194,3
Bahamas,BHS,2020-10-16,132,2
Bahamas,BHS,2020-10-17,111,2
Bahamas,BHS,2020-10-18,75,6
Bahamas,BHS,2020-10-19,70,1
Bahamas,BHS,2020-10-20,150,1
Bahamas,BHS,2020-10-21,128,3
Bahamas,BHS,2020-10-22,84,3
Bahamas,BHS,2020-10-23,133,0
Bahamas,BHS,2020-10-24,0,0
Bahamas,BHS,2020-10-25,142,2
Bahamas,BHS,2020-10-26,0,0
Bahamas,BHS,2020-10-27,92,4
Bahamas,BHS,2020-10-28,47,0
Bahamas,BHS,2020-10-29,58,2
Bahamas,BHS,2020-10-30,37,4
Bahamas,BHS,2020-10-31,70,2
Bahamas,BHS,2020-11-01,0,0
Bahamas,BHS,2020-11-02,21,2
Bahamas,BHS,2020-11-03,55,3
Bahamas,BHS,2020-11-04,53,1
Bahamas,BHS,2020-11-05,39,0
Bahamas,BHS,2020-11-06,0,0
Bahamas,BHS,2020-11-07,65,2
Bahamas,BHS,2020-11-08,0,0
Bahamas,BHS,2020-11-09,17,2
Bahamas,BHS,2020-11-10,48,0
Bahamas,BHS,2020-11-11,48,0
Bahamas,BHS,2020-11-12,64,1
Bahamas,BHS,2020-11-13,39,0
Bahamas,BHS,2020-11-14,0,0
Bahamas,BHS,2020-11-15,23,1
Bahamas,BHS,2020-11-16,70,7
Bahamas,BHS,2020-11-17,56,0
Bahamas,BHS,2020-11-18,11,0
Bahamas,BHS,2020-11-19,25,0
Bahamas,BHS,2020-11-20,19,0
Bahamas,BHS,2020-11-21,28,0
Bahamas,BHS,2020-11-22,18,0
Bahamas,BHS,2020-11-23,18,0
Bahamas,BHS,2020-11-24,29,0
Bahamas,BHS,2020-11-25,9,0
Bahamas,BHS,2020-11-26,13,0
Bahamas,BHS,2020-11-27,14,0
Bahamas,BHS,2020-11-28,0,0
Bahamas,BHS,2020-11-29,21,0
Bahamas,BHS,2020-11-30,24,0
Bahamas,BHS,2020-12-01,2,0
Bahamas,BHS,2020-12-02,0,0
Bahamas,BHS,2020-12-03,6,0
Bahamas,BHS,2020-12-04,16,0
Bahamas,BHS,2020-12-05,5,0
Bahamas,BHS,2020-12-06,0,0
Bahamas,BHS,2020-12-07,9,0
Bahamas,BHS,2020-12-08,0,0
Bahamas,BHS,2020-12-09,6,0
Bahrain,BHR,2020-01-23,0,0
Bahrain,BHR,2020-01-24,0,0
Bahrain,BHR,2020-01-25,0,0
Bahrain,BHR,2020-01-26,0,0
Bahrain,BHR,2020-01-27,0,0
Bahrain,BHR,2020-01-28,0,0
Bahrain,BHR,2020-01-29,0,0
Bahrain,BHR,2020-01-30,0,0
Bahrain,BHR,2020-01-31,0,0
Bahrain,BHR,2020-02-01,0,0
Bahrain,BHR,2020-02-02,0,0
Bahrain,BHR,2020-02-03,0,0
Bahrain,BHR,2020-02-04,0,0
Bahrain,BHR,2020-02-05,0,0
Bahrain,BHR,2020-02-06,0,0
Bahrain,BHR,2020-02-07,0,0
Bahrain,BHR,2020-02-08,0,0
Bahrain,BHR,2020-02-09,0,0
Bahrain,BHR,2020-02-10,0,0
Bahrain,BHR,2020-02-11,0,0
Bahrain,BHR,2020-02-12,0,0
Bahrain,BHR,2020-02-13,0,0
Bahrain,BHR,2020-02-14,0,0
Bahrain,BHR,2020-02-15,0,0
Bahrain,BHR,2020-02-16,0,0
Bahrain,BHR,2020-02-17,0,0
Bahrain,BHR,2020-02-18,0,0
Bahrain,BHR,2020-02-19,0,0
Bahrain,BHR,2020-02-20,0,0
Bahrain,BHR,2020-02-21,0,0
Bahrain,BHR,2020-02-22,0,0
Bahrain,BHR,2020-02-23,0,0
Bahrain,BHR,2020-02-24,1,0
Bahrain,BHR,2020-02-25,22,0
Bahrain,BHR,2020-02-26,10,0
Bahrain,BHR,2020-02-27,0,0
Bahrain,BHR,2020-02-28,3,0
Bahrain,BHR,2020-02-29,5,0
Bahrain,BHR,2020-03-01,6,0
Bahrain,BHR,2020-03-02,2,0
Bahrain,BHR,2020-03-03,0,0
Bahrain,BHR,2020-03-04,3,0
Bahrain,BHR,2020-03-05,3,0
Bahrain,BHR,2020-03-06,5,0
Bahrain,BHR,2020-03-07,25,0
Bahrain,BHR,2020-03-08,0,0
Bahrain,BHR,2020-03-09,10,0
Bahrain,BHR,2020-03-10,15,0
Bahrain,BHR,2020-03-11,85,0
Bahrain,BHR,2020-03-12,0,0
Bahrain,BHR,2020-03-13,0,0
Bahrain,BHR,2020-03-14,15,0
Bahrain,BHR,2020-03-15,4,0
Bahrain,BHR,2020-03-16,0,1
Bahrain,BHR,2020-03-17,14,0
Bahrain,BHR,2020-03-18,28,0
Bahrain,BHR,2020-03-19,22,0
Bahrain,BHR,2020-03-20,7,0
Bahrain,BHR,2020-03-21,20,0
Bahrain,BHR,2020-03-22,29,1
Bahrain,BHR,2020-03-23,43,0
Bahrain,BHR,2020-03-24,15,1
Bahrain,BHR,2020-03-25,27,1
Bahrain,BHR,2020-03-26,39,0
Bahrain,BHR,2020-03-27,8,0
Bahrain,BHR,2020-03-28,10,0
Bahrain,BHR,2020-03-29,23,0
Bahrain,BHR,2020-03-30,16,0
Bahrain,BHR,2020-03-31,52,0
Bahrain,BHR,2020-04-01,2,0
Bahrain,BHR,2020-04-02,74,0
Bahrain,BHR,2020-04-03,29,0
Bahrain,BHR,2020-04-04,16,0
Bahrain,BHR,2020-04-05,12,0
Bahrain,BHR,2020-04-06,56,0
Bahrain,BHR,2020-04-07,55,1
Bahrain,BHR,2020-04-08,12,0
Bahrain,BHR,2020-04-09,64,0
Bahrain,BHR,2020-04-10,38,1
Bahrain,BHR,2020-04-11,115,0
Bahrain,BHR,2020-04-12,96,0
Bahrain,BHR,2020-04-13,225,0
Bahrain,BHR,2020-04-14,167,1
Bahrain,BHR,2020-04-15,143,0
Bahrain,BHR,2020-04-16,29,0
Bahrain,BHR,2020-04-17,40,0
Bahrain,BHR,2020-04-18,33,0
Bahrain,BHR,2020-04-19,108,0
Bahrain,BHR,2020-04-20,26,0
Bahrain,BHR,2020-04-21,66,0
Bahrain,BHR,2020-04-22,54,0
Bahrain,BHR,2020-04-23,190,1
Bahrain,BHR,2020-04-24,301,0
Bahrain,BHR,2020-04-25,70,0
Bahrain,BHR,2020-04-26,59,0
Bahrain,BHR,2020-04-27,76,0
Bahrain,BHR,2020-04-28,88,0
Bahrain,BHR,2020-04-29,110,0
Bahrain,BHR,2020-04-30,119,0
Bahrain,BHR,2020-05-01,130,0
Bahrain,BHR,2020-05-02,114,0
Bahrain,BHR,2020-05-03,99,0
Bahrain,BHR,2020-05-04,150,0
Bahrain,BHR,2020-05-05,187,0
Bahrain,BHR,2020-05-06,214,0
Bahrain,BHR,2020-05-07,265,0
Bahrain,BHR,2020-05-08,245,0
Bahrain,BHR,2020-05-09,330,0
Bahrain,BHR,2020-05-10,167,0
Bahrain,BHR,2020-05-11,295,0
Bahrain,BHR,2020-05-12,295,1
Bahrain,BHR,2020-05-13,285,1
Bahrain,BHR,2020-05-14,382,0
Bahrain,BHR,2020-05-15,385,2
Bahrain,BHR,2020-05-16,164,0
Bahrain,BHR,2020-05-17,209,0
Bahrain,BHR,2020-05-18,228,0
Bahrain,BHR,2020-05-19,348,0
Bahrain,BHR,2020-05-20,356,0
Bahrain,BHR,2020-05-21,286,0
Bahrain,BHR,2020-05-22,240,0
Bahrain,BHR,2020-05-23,388,1
Bahrain,BHR,2020-05-24,336,1
Bahrain,BHR,2020-05-25,33,0
Bahrain,BHR,2020-05-26,195,0
Bahrain,BHR,2020-05-27,326,1
Bahrain,BHR,2020-05-28,360,0
Bahrain,BHR,2020-05-29,397,0
Bahrain,BHR,2020-05-30,344,2
Bahrain,BHR,2020-05-31,605,2
Bahrain,BHR,2020-06-01,473,0
Bahrain,BHR,2020-06-02,440,0
Bahrain,BHR,2020-06-03,504,1
Bahrain,BHR,2020-06-04,481,1
Bahrain,BHR,2020-06-05,539,1
Bahrain,BHR,2020-06-06,548,2
Bahrain,BHR,2020-06-07,380,2
Bahrain,BHR,2020-06-08,654,1
Bahrain,BHR,2020-06-09,314,2
Bahrain,BHR,2020-06-10,469,2
Bahrain,BHR,2020-06-11,467,3
Bahrain,BHR,2020-06-12,602,2
Bahrain,BHR,2020-06-13,444,1
Bahrain,BHR,2020-06-14,514,5
Bahrain,BHR,2020-06-15,786,4
Bahrain,BHR,2020-06-16,540,1
Bahrain,BHR,2020-06-17,408,2
Bahrain,BHR,2020-06-18,469,6
Bahrain,BHR,2020-06-19,486,2
Bahrain,BHR,2020-06-20,415,3
Bahrain,BHR,2020-06-21,433,3
Bahrain,BHR,2020-06-22,643,2
Bahrain,BHR,2020-06-23,655,2
Bahrain,BHR,2020-06-24,508,2
Bahrain,BHR,2020-06-25,511,2
Bahrain,BHR,2020-06-26,724,2
Bahrain,BHR,2020-06-27,462,5
Bahrain,BHR,2020-06-28,438,5
Bahrain,BHR,2020-06-29,534,1
Bahrain,BHR,2020-06-30,519,3
Bahrain,BHR,2020-07-01,656,5
Bahrain,BHR,2020-07-02,423,2
Bahrain,BHR,2020-07-03,573,1
Bahrain,BHR,2020-07-04,447,1
Bahrain,BHR,2020-07-05,510,1
Bahrain,BHR,2020-07-06,454,1
Bahrain,BHR,2020-07-07,500,0
Bahrain,BHR,2020-07-08,610,0
Bahrain,BHR,2020-07-09,597,5
Bahrain,BHR,2020-07-10,511,1
Bahrain,BHR,2020-07-11,431,0
Bahrain,BHR,2020-07-12,471,4
Bahrain,BHR,2020-07-13,535,1
Bahrain,BHR,2020-07-14,602,2
Bahrain,BHR,2020-07-15,482,6
Bahrain,BHR,2020-07-16,524,4
Bahrain,BHR,2020-07-17,389,3
Bahrain,BHR,2020-07-18,531,0
Bahrain,BHR,2020-07-19,418,2
Bahrain,BHR,2020-07-20,514,2
Bahrain,BHR,2020-07-21,380,1
Bahrain,BHR,2020-07-22,321,1
Bahrain,BHR,2020-07-23,359,4
Bahrain,BHR,2020-07-24,462,2
Bahrain,BHR,2020-07-25,289,1
Bahrain,BHR,2020-07-26,384,3
Bahrain,BHR,2020-07-27,351,1
Bahrain,BHR,2020-07-28,439,0
Bahrain,BHR,2020-07-29,390,3
Bahrain,BHR,2020-07-30,444,2
Bahrain,BHR,2020-07-31,227,1
Bahrain,BHR,2020-08-01,208,0
Bahrain,BHR,2020-08-02,346,0
Bahrain,BHR,2020-08-03,299,3
Bahrain,BHR,2020-08-04,297,1
Bahrain,BHR,2020-08-05,382,3
Bahrain,BHR,2020-08-06,375,2
Bahrain,BHR,2020-08-07,418,3
Bahrain,BHR,2020-08-08,322,2
Bahrain,BHR,2020-08-09,382,1
Bahrain,BHR,2020-08-10,386,1
Bahrain,BHR,2020-08-11,407,2
Bahrain,BHR,2020-08-12,460,1
Bahrain,BHR,2020-08-13,462,1
Bahrain,BHR,2020-08-14,326,1
Bahrain,BHR,2020-08-15,378,2
Bahrain,BHR,2020-08-16,405,0
Bahrain,BHR,2020-08-17,350,3
Bahrain,BHR,2020-08-18,396,2
Bahrain,BHR,2020-08-19,369,3
Bahrain,BHR,2020-08-20,353,1
Bahrain,BHR,2020-08-21,358,2
Bahrain,BHR,2020-08-22,377,2
Bahrain,BHR,2020-08-23,292,1
Bahrain,BHR,2020-08-24,389,1
Bahrain,BHR,2020-08-25,357,1
Bahrain,BHR,2020-08-26,317,0
Bahrain,BHR,2020-08-27,363,2
Bahrain,BHR,2020-08-28,357,1
Bahrain,BHR,2020-08-29,278,0
Bahrain,BHR,2020-08-30,183,0
Bahrain,BHR,2020-08-31,398,1
Bahrain,BHR,2020-09-01,468,0
Bahrain,BHR,2020-09-02,367,0
Bahrain,BHR,2020-09-03,626,0
Bahrain,BHR,2020-09-04,662,5
Bahrain,BHR,2020-09-05,676,1
Bahrain,BHR,2020-09-06,644,3
Bahrain,BHR,2020-09-07,661,1
Bahrain,BHR,2020-09-08,702,2
Bahrain,BHR,2020-09-09,672,1
Bahrain,BHR,2020-09-10,757,4
Bahrain,BHR,2020-09-11,632,1
Bahrain,BHR,2020-09-12,747,3
Bahrain,BHR,2020-09-13,721,1
Bahrain,BHR,2020-09-14,658,1
Bahrain,BHR,2020-09-15,678,0
Bahrain,BHR,2020-09-16,841,3
Bahrain,BHR,2020-09-17,705,1
Bahrain,BHR,2020-09-18,690,3
Bahrain,BHR,2020-09-19,620,1
Bahrain,BHR,2020-09-20,540,0
Bahrain,BHR,2020-09-21,713,3
Bahrain,BHR,2020-09-22,650,3
Bahrain,BHR,2020-09-23,612,4
Bahrain,BHR,2020-09-24,687,0
Bahrain,BHR,2020-09-25,489,5
Bahrain,BHR,2020-09-26,585,3
Bahrain,BHR,2020-09-27,586,3
Bahrain,BHR,2020-09-28,487,3
Bahrain,BHR,2020-09-29,574,1
Bahrain,BHR,2020-09-30,442,5
Bahrain,BHR,2020-10-01,510,3
Bahrain,BHR,2020-10-02,429,1
Bahrain,BHR,2020-10-03,507,3
Bahrain,BHR,2020-10-04,352,2
Bahrain,BHR,2020-10-05,454,1
Bahrain,BHR,2020-10-06,360,1
Bahrain,BHR,2020-10-07,456,0
Bahrain,BHR,2020-10-08,490,2
Bahrain,BHR,2020-10-09,438,7
Bahrain,BHR,2020-10-10,427,2
Bahrain,BHR,2020-10-11,327,2
Bahrain,BHR,2020-10-12,334,5
Bahrain,BHR,2020-10-13,324,5
Bahrain,BHR,2020-10-14,349,2
Bahrain,BHR,2020-10-15,333,2
Bahrain,BHR,2020-10-16,371,3
Bahrain,BHR,2020-10-17,246,1
Bahrain,BHR,2020-10-18,331,7
Bahrain,BHR,2020-10-19,322,2
Bahrain,BHR,2020-10-20,309,3
Bahrain,BHR,2020-10-21,374,3
Bahrain,BHR,2020-10-22,304,0
Bahrain,BHR,2020-10-23,363,3
Bahrain,BHR,2020-10-24,401,1
Bahrain,BHR,2020-10-25,280,0
Bahrain,BHR,2020-10-26,278,4
Bahrain,BHR,2020-10-27,232,0
Bahrain,BHR,2020-10-28,257,1
Bahrain,BHR,2020-10-29,240,0
Bahrain,BHR,2020-10-30,204,2
Bahrain,BHR,2020-10-31,179,2
Bahrain,BHR,2020-11-01,278,0
Bahrain,BHR,2020-11-02,210,1
Bahrain,BHR,2020-11-03,230,2
Bahrain,BHR,2020-11-04,261,3
Bahrain,BHR,2020-11-05,162,1
Bahrain,BHR,2020-11-06,237,0
Bahrain,BHR,2020-11-07,241,1
Bahrain,BHR,2020-11-08,192,0
Bahrain,BHR,2020-11-09,176,0
Bahrain,BHR,2020-11-10,179,2
Bahrain,BHR,2020-11-11,231,1
Bahrain,BHR,2020-11-12,150,0
Bahrain,BHR,2020-11-13,157,0
Bahrain,BHR,2020-11-14,174,1
Bahrain,BHR,2020-11-15,180,1
Bahrain,BHR,2020-11-16,179,3
Bahrain,BHR,2020-11-17,126,0
Bahrain,BHR,2020-11-18,174,0
Bahrain,BHR,2020-11-19,135,0
Bahrain,BHR,2020-11-20,150,1
Bahrain,BHR,2020-11-21,124,0
Bahrain,BHR,2020-11-22,114,0
Bahrain,BHR,2020-11-23,181,1
Bahrain,BHR,2020-11-24,130,1
Bahrain,BHR,2020-11-25,169,0
Bahrain,BHR,2020-11-26,162,1
Bahrain,BHR,2020-11-27,168,0
Bahrain,BHR,2020-11-28,130,0
Bahrain,BHR,2020-11-29,142,0
Bahrain,BHR,2020-11-30,169,0
Bahrain,BHR,2020-12-01,181,0
Bahrain,BHR,2020-12-02,133,0
Bahrain,BHR,2020-12-03,162,0
Bahrain,BHR,2020-12-04,168,0
Bahrain,BHR,2020-12-05,132,0
Bahrain,BHR,2020-12-06,198,0
Bahrain,BHR,2020-12-07,181,0
Bahrain,BHR,2020-12-08,183,2
Bahrain,BHR,2020-12-09,201,4
Bangladesh,BGD,2020-01-23,0,0
Bangladesh,BGD,2020-01-24,0,0
Bangladesh,BGD,2020-01-25,0,0
